CLIENT_ID,CLIENT_FIRST_NAME,CLIENT_LAST_NAME,CAR,CLAIM,dealerId,delaerOrderId
4555.0,Arthur Gabriel,Guerra,Dolphin,Range anxiety,15.0,004555
4556.0,Guilherme,Mendes,Dolphin,Battery degradation,6.0,004556
4557.0,Olívia,Rezende,Dolphin,Regenerative braking issues,20.0,004557
4558.0,Isaac,Farias,Han,Charging port issues,10.0,004558
4559.0,Maria Isis,Ribeiro,Dolphin,Electric motor failure,35.0,004559
4560.0,Emanuella,Albuquerque,Dolphin,Battery overheating,13.0,004560
4561.0,Mariah,Teixeira,Dolphin,Overheating of battery,5.0,004561
4562.0,Fernanda,Fogaça,Dolphin,Wiring problems,27.0,004562
4563.0,Maria Julia,Gomes,Dolphin,Charging port issues,29.0,004563
4564.0,Isabela,Barros,Han,Regenerative braking issues,40.0,004564
4565.0,Daniela,Cavalcante,Dolphin,Battery degradation,32.0,004565
4566.0,Cecília,Macedo,Dolphin,Charging issues,16.0,004566
4567.0,Dom,Pinto,Dolphin,Range anxiety,6.0,004567
4568.0,Mariah,Fonseca,Dolphin,Electric motor failure,49.0,004568
4569.0,Isaac,Andrade,Dolphin,Electric motor failure,44.0,004569
4570.0,Luiz Felipe,Sales,Dolphin,Battery degradation,48.0,004570
4571.0,Rafael,Gomes,Tan,Inverter problems,33.0,004571
4572.0,Emanuella,Barbosa,Dolphin,Range anxiety,9.0,004572
4573.0,Caroline,da Mota,Tan,Suspension problems,19.0,004573
4574.0,Maria Alice,Camargo,Yuan,Regenerative braking issues,21.0,004574
4575.0,Yago,Nunes,Yuan,Overheating of battery,49.0,004575
4576.0,Maysa,Jesus,Dolphin,Software glitches,48.0,004576
4577.0,Emilly,das Neves,Dolphin,Charging issues,13.0,004577
4578.0,Ana Liz,Dias,Han,Battery management system failure,32.0,004578
4579.0,Luiz Miguel,Teixeira,Dolphin,Electric motor failure,33.0,004579
4580.0,Sabrina,da Rocha,Yuan,Electric motor failure,8.0,004580
4581.0,Emanuella,da Rocha,Tan,Battery degradation,30.0,004581
4582.0,Maria Helena,Gomes,Dolphin,Battery management system failure,11.0,004582
4583.0,Maria,Carvalho,Dolphin,Electrical system faults,31.0,004583
4584.0,Carolina,Dias,Dolphin,Fluid top-up,2.0,004584
4585.0,Giovanna,Abreu,Dolphin,Charging issues,37.0,004585
4586.0,João Pedro,Lima,Dolphin,Electric motor failure,3.0,004586
4587.0,Marcelo,Câmara,Dolphin,Inconsistent charging,29.0,004587
4588.0,Bella,Cavalcanti,Dolphin,Tire replacement,47.0,004588
4589.0,Luiz Felipe,Novaes,Seal,Overheating of battery,23.0,004589
4590.0,Ian,Camargo,Han,Range anxiety,28.0,004590
4591.0,Vicente,Fogaça,Han,Electric motor failure,45.0,004591
4592.0,Renan,da Mota,Yuan,Charging issues,22.0,004592
4593.0,Gustavo Henrique,Siqueira,Dolphin,Regenerative braking issues,50.0,004593
4594.0,Léo,Cardoso,Tan,Charging issues,5.0,004594
4595.0,Heitor,Cirino,Dolphin,Electric motor failure,40.0,004595
4596.0,Ana Lívia,Silva,Han,Electric motor failure,45.0,004596
4597.0,Maria Cecília,da Cunha,Tan,Electric motor failure,2.0,004597
4598.0,Dom,Cardoso,Dolphin,Charging issues,2.0,004598
4599.0,Vitor,Fernandes,Dolphin,Charging issues,46.0,004599
4600.0,Maria Alice,das Neves,Dolphin,Inverter problems,37.0,004600
4601.0,Thiago,Aparecida,Dolphin,Brake system maintenance,20.0,004601
4602.0,Henry,Machado,Dolphin,Electric motor failure,34.0,004602
4603.0,Breno,da Cruz,Yuan,Electric motor failure,44.0,004603
4604.0,Ana Lívia,Azevedo,Dolphin,Electric motor failure,25.0,004604
4605.0,Maria Luísa,da Mota,Dolphin,Fluid top-up,15.0,004605
4606.0,Ana Lívia,Costa,Dolphin,Windshield replacement,38.0,004606
4607.0,Ana Beatriz,Aragão,Tan,Cooling system issues,21.0,004607
4608.0,Josué,Cavalcante,Yuan,Charging issues,22.0,004608
4609.0,Isabelly,da Mota,Dolphin,Inverter problems,43.0,004609
4610.0,Ana,da Cunha,Yuan,Range anxiety,41.0,004610
4611.0,Pedro,Abreu,Dolphin,Cabin filter replacement,33.0,004611
4612.0,Lucca,Montenegro,Dolphin,Cooling system issues,49.0,004612
4613.0,Helena,Mendes,Seal,Battery degradation,3.0,004613
4614.0,Calebe,da Luz,Yuan,Battery management system failure,42.0,004614
4615.0,Luiz Otávio,Guerra,Dolphin,Electric motor failure,2.0,004615
4616.0,Augusto,Sales,Tan,Charging port issues,38.0,004616
4617.0,Aurora,Jesus,Dolphin,Electric motor failure,28.0,004617
4618.0,Heitor,Costa,Dolphin,Charging issues,43.0,004618
4619.0,Ana Luiza,Barbosa,Seal,Battery degradation,5.0,004619
4620.0,Oliver,Gonçalves,Dolphin,Overheating of battery,46.0,004620
4621.0,Cecília,Andrade,Tan,Inverter problems,45.0,004621
4622.0,Juliana,Silveira,Dolphin,Charging issues,4.0,004622
4623.0,Marcela,Viana,Seal,Electric motor failure,15.0,004623
4624.0,Laís,Nunes,Seal,Charging port issues,7.0,004624
4625.0,Luísa,Peixoto,Dolphin,Battery management system failure,39.0,004625
4626.0,João Pedro,da Mata,Dolphin,Charging issues,8.0,004626
4627.0,Aylla,Mendes,Dolphin,Brake system maintenance,36.0,004627
4628.0,Miguel,Leão,Yuan,Electric motor failure,29.0,004628
4629.0,Stephany,Freitas,Yuan,Connectivity issues,49.0,004629
4630.0,Igor,Pacheco,Han,Inconsistent charging,32.0,004630
4631.0,Augusto,Ramos,Dolphin,Vehicle control system failures,44.0,004631
4632.0,Maysa,Rezende,Tan,Regenerative braking issues,25.0,004632
4633.0,Bella,Porto,Yuan,Tire replacement,28.0,004633
4634.0,Brenda,Farias,Dolphin,Electric motor failure,16.0,004634
4635.0,Pedro,Gonçalves,Dolphin,Charging issues,13.0,004635
4636.0,Danilo,Câmara,Tan,Regenerative braking issues,49.0,004636
4637.0,Aylla,Martins,Dolphin,Inverter problems,31.0,004637
4638.0,Stella,Santos,Dolphin,Overheating of battery,13.0,004638
4639.0,Isabelly,Farias,Dolphin,Charging issues,26.0,004639
4640.0,Stella,Farias,Dolphin,Range anxiety,45.0,004640
4641.0,Valentina,Cardoso,Dolphin,Cabin filter replacement,35.0,004641
4642.0,Bernardo,Brito,Dolphin,Brake system maintenance,45.0,004642
4643.0,Ian,Siqueira,Dolphin,Electric motor failure,35.0,004643
4644.0,Marcelo,Moreira,Han,Charging issues,14.0,004644
4645.0,Mariane,Duarte,Tan,Inverter problems,36.0,004645
4646.0,Manuella,Campos,Yuan,Connectivity issues,28.0,004646
4647.0,Luiz Fernando,Correia,Tan,Electrical system faults,19.0,004647
4648.0,Ana Júlia,da Rocha,Seal,Windshield replacement,18.0,004648
4649.0,Benício,Nascimento,Dolphin,Battery management system failure,23.0,004649
4650.0,Fernando,da Costa,Dolphin,Overheating of battery,49.0,004650
4651.0,Otávio,Leão,Han,Range anxiety,8.0,004651
4652.0,Caroline,Sousa,Dolphin,Electric motor failure,44.0,004652
4653.0,Isabelly,Ramos,Dolphin,Battery degradation,30.0,004653
4654.0,Noah,Cunha,Yuan,Battery degradation,28.0,004654
4655.0,Maya,Sousa,Dolphin,Charging issues,46.0,004655
4656.0,Erick,Sales,Dolphin,Tire replacement,27.0,004656
4657.0,Mathias,Fonseca,Dolphin,Electric motor failure,49.0,004657
4658.0,Hellena,Costela,Dolphin,Battery degradation,2.0,004658
4659.0,Francisco,Azevedo,Dolphin,Range anxiety,30.0,004659
4660.0,Vitor,da Rosa,Tan,Battery overheating,33.0,004660
4661.0,Gabriel,Novais,Dolphin,Battery degradation,18.0,004661
4662.0,Emanuel,Pacheco,Dolphin,Cooling system issues,32.0,004662
4663.0,Sabrina,Cavalcante,Yuan,Inverter problems,25.0,004663
4664.0,Nicolas,Cavalcante,Yuan,Battery management system failure,26.0,004664
4665.0,Ana Sophia,Gonçalves,Seal,Charging port issues,9.0,004665
4666.0,Isabela,Vargas,Dolphin,Cooling system issues,24.0,004666
4667.0,Otto,Pires,Dolphin,Electric motor failure,18.0,004667
4668.0,José,Moraes,Seal,Overheating of battery,17.0,004668
4669.0,Valentina,Pacheco,Tan,Battery management system failure,8.0,004669
4670.0,Stephany,Barbosa,Dolphin,Regenerative braking issues,7.0,004670
4671.0,Giovanna,Moreira,Yuan,Electric motor failure,16.0,004671
4672.0,Dom,da Luz,Dolphin,Cabin filter replacement,36.0,004672
4673.0,Marcelo,Ramos,Dolphin,Tire replacement,44.0,004673
4674.0,Ravi Lucca,Pereira,Dolphin,Battery overheating,21.0,004674
4675.0,Paulo,Aparecida,Dolphin,Range anxiety,30.0,004675
4676.0,Alícia,Campos,Dolphin,Battery degradation,47.0,004676
4677.0,Manuela,Vieira,Yuan,Battery management system failure,14.0,004677
4678.0,Levi,Melo,Dolphin,Cooling system issues,23.0,004678
4679.0,Luiz Miguel,Brito,Dolphin,Charging issues,48.0,004679
4680.0,Ayla,Almeida,Han,Electric motor failure,7.0,004680
4681.0,Rael,Mendes,Dolphin,Connectivity issues,42.0,004681
4682.0,Théo,Nogueira,Dolphin,Regenerative braking issues,39.0,004682
4683.0,Diego,Sales,Tan,Cooling system issues,10.0,004683
4684.0,Rhavi,da Mota,Yuan,Inconsistent charging,2.0,004684
4685.0,Otto,Nogueira,Yuan,Software glitches,18.0,004685
4686.0,Maria Flor,Teixeira,Dolphin,Electric motor failure,6.0,004686
4687.0,Ísis,Andrade,Dolphin,Regenerative braking issues,37.0,004687
4688.0,Olívia,Vargas,Tan,Charging issues,14.0,004688
4689.0,Liam,Ferreira,Dolphin,Battery overheating,5.0,004689
4690.0,Gustavo Henrique,Cirino,Dolphin,Charging issues,6.0,004690
4691.0,Benjamim,Correia,Dolphin,Tire replacement,7.0,004691
4692.0,Liam,Siqueira,Dolphin,Charging port issues,26.0,004692
4693.0,Bryan,Almeida,Seal,Overheating of battery,10.0,004693
4694.0,Catarina,Macedo,Yuan,Inverter problems,14.0,004694
4695.0,Henrique,Carvalho,Dolphin,Wiring problems,35.0,004695
4696.0,Felipe,Fernandes,Seal,Wiring problems,29.0,004696
4697.0,Luiz Miguel,Sousa,Han,Regenerative braking issues,5.0,004697
4698.0,Henry Gabriel,da Luz,Han,Software glitches,39.0,004698
4699.0,Mariana,Marques,Dolphin,Charging issues,34.0,004699
4700.0,Murilo,Silva,Yuan,Charging port issues,19.0,004700
4701.0,Yago,Oliveira,Yuan,Overheating of battery,10.0,004701
4702.0,Davi Lucca,Sales,Dolphin,Charging port issues,14.0,004702
4703.0,Maria Sophia,Vasconcelos,Dolphin,Charging port issues,48.0,004703
4704.0,Emanuella,Teixeira,Dolphin,Windshield replacement,18.0,004704
4705.0,Ana Sophia,Lima,Seal,Battery degradation,33.0,004705
4706.0,Caleb,Freitas,Seal,Regenerative braking issues,2.0,004706
4707.0,Vinícius,Vieira,Yuan,Battery management system failure,48.0,004707
4708.0,Kevin,da Rosa,Tan,Wiring problems,4.0,004708
4709.0,Giovanna,Castro,Dolphin,Battery management system failure,44.0,004709
4710.0,Maria Luísa,Ramos,Dolphin,Inverter problems,27.0,004710
4711.0,Maria Vitória,Sousa,Yuan,Battery management system failure,26.0,004711
4712.0,Ana Clara,Novais,Dolphin,Battery degradation,46.0,004712
4713.0,Vitória,Casa Grande,Seal,Tire replacement,5.0,004713
4714.0,Igor,Freitas,Dolphin,Electrical system faults,20.0,004714
4715.0,João Guilherme,Aragão,Dolphin,Regenerative braking issues,32.0,004715
4716.0,Yan,Rios,Seal,Electric motor failure,6.0,004716
4717.0,Clarice,Machado,Dolphin,Inverter problems,48.0,004717
4718.0,Olívia,Freitas,Dolphin,Brake system maintenance,27.0,004718
4719.0,Enzo,da Paz,Tan,Charging issues,37.0,004719
4720.0,Sabrina,Vasconcelos,Seal,Connectivity issues,32.0,004720
4721.0,Davi Luiz,da Costa,Han,Cooling system issues,35.0,004721
4722.0,Lara,da Luz,Tan,Electric motor failure,20.0,004722
4723.0,Fernanda,da Cunha,Seal,Cooling system issues,34.0,004723
4724.0,Antonella,Nogueira,Dolphin,Overheating of battery,18.0,004724
4725.0,Manuella,Campos,Tan,Battery degradation,6.0,004725
4726.0,Rebeca,Vasconcelos,Dolphin,Battery management system failure,36.0,004726
4727.0,Vitor Gabriel,Pires,Dolphin,Inverter problems,26.0,004727
4728.0,Aurora,Mendes,Tan,Battery degradation,43.0,004728
4729.0,Valentina,Sousa,Dolphin,Charging port issues,33.0,004729
4730.0,Oliver,Aragão,Yuan,Battery overheating,38.0,004730
4731.0,Stella,Lopes,Seal,Climate control system issues,44.0,004731
4732.0,Mariah,Carvalho,Dolphin,Battery management system failure,37.0,004732
4733.0,Daniela,Moraes,Dolphin,Charging port issues,42.0,004733
4734.0,Stephany,Rezende,Dolphin,Overheating of battery,37.0,004734
4735.0,Davi Miguel,Cunha,Dolphin,Software glitches,6.0,004735
4736.0,Vicente,da Mata,Dolphin,Climate control system issues,39.0,004736
4737.0,Luara,Pimenta,Dolphin,Electrical system faults,18.0,004737
4738.0,Maria Júlia,Casa Grande,Dolphin,Electric motor failure,28.0,004738
4739.0,Kaique,Siqueira,Han,Electric motor failure,20.0,004739
4740.0,Francisco,Moraes,Dolphin,Electrical system faults,32.0,004740
4741.0,Ana Cecília,Ribeiro,Tan,Cabin filter replacement,40.0,004741
4742.0,Arthur Gabriel,Silveira,Dolphin,Charging issues,30.0,004742
4743.0,Julia,Mendonça,Dolphin,Electrical system faults,20.0,004743
4744.0,Olivia,Duarte,Yuan,Electrical system faults,46.0,004744
4745.0,Lucca,Sousa,Dolphin,Battery management system failure,48.0,004745
4746.0,Vitória,Leão,Dolphin,Charging port issues,46.0,004746
4747.0,Benjamin,Cirino,Dolphin,Battery degradation,10.0,004747
4748.0,Luísa,Nascimento,Yuan,Battery overheating,38.0,004748
4749.0,Thiago,Santos,Dolphin,Charging issues,2.0,004749
4750.0,Ana Vitória,Borges,Dolphin,Electric motor failure,1.0,004750
4751.0,Daniel,Novais,Dolphin,Climate control system issues,10.0,004751
4752.0,Gabriel,Lima,Dolphin,Overheating of battery,23.0,004752
4753.0,Giovanna,Andrade,Dolphin,Software glitches,31.0,004753
4754.0,Henrique,Albuquerque,Yuan,Battery degradation,45.0,004754
4755.0,Maria Helena,Aragão,Dolphin,Fluid top-up,15.0,004755
4756.0,Maya,Vargas,Seal,Battery degradation,10.0,004756
4757.0,Vicente,Lopes,Dolphin,Overheating of battery,18.0,004757
4758.0,Luiz Henrique,Pacheco,Tan,Vehicle control system failures,14.0,004758
4759.0,Mathias,Vieira,Dolphin,Inverter problems,12.0,004759
4760.0,Matheus,Santos,Seal,Battery management system failure,23.0,004760
4761.0,Pedro Miguel,Andrade,Tan,Battery management system failure,11.0,004761
4762.0,Yuri,Sampaio,Dolphin,Range anxiety,44.0,004762
4763.0,Isis,Teixeira,Yuan,Battery management system failure,22.0,004763
4764.0,Davi Lucas,Correia,Dolphin,Battery management system failure,50.0,004764
4765.0,Guilherme,da Cruz,Dolphin,Brake system maintenance,19.0,004765
4766.0,Sophie,Viana,Dolphin,Charging issues,32.0,004766
4767.0,Maria Fernanda,da Cruz,Dolphin,Software glitches,25.0,004767
4768.0,Lorenzo,Pastor,Dolphin,Cooling system issues,19.0,004768
4769.0,Brayan,Borges,Dolphin,Electrical system faults,10.0,004769
4770.0,Ryan,da Mota,Dolphin,Electric motor failure,6.0,004770
4771.0,Luana,Moraes,Dolphin,Wiring problems,46.0,004771
4772.0,José Miguel,Martins,Dolphin,Suspension problems,2.0,004772
4773.0,Beatriz,Oliveira,Dolphin,Range anxiety,9.0,004773
4774.0,Yan,Leão,Tan,Battery management system failure,20.0,004774
4775.0,Heitor,Nascimento,Dolphin,Charging issues,20.0,004775
4776.0,Clara,Vasconcelos,Dolphin,Battery management system failure,16.0,004776
4777.0,Yan,da Costa,Dolphin,Vehicle control system failures,26.0,004777
4778.0,Maria Fernanda,Vargas,Han,Vehicle control system failures,4.0,004778
4779.0,Cecília,Novaes,Yuan,Battery degradation,27.0,004779
4780.0,Benício,Macedo,Tan,Electrical system faults,8.0,004780
4781.0,Matheus,Costa,Yuan,Regenerative braking issues,49.0,004781
4782.0,Noah,Porto,Dolphin,Charging issues,5.0,004782
4783.0,João Felipe,Correia,Dolphin,Cooling system issues,18.0,004783
4784.0,Sofia,Cassiano,Dolphin,Software glitches,21.0,004784
4785.0,Vitória,Brito,Dolphin,Wiring problems,20.0,004785
4786.0,Eduarda,da Costa,Dolphin,Battery degradation,21.0,004786
4787.0,Ana Laura,Brito,Dolphin,Regenerative braking issues,40.0,004787
4788.0,Maria Clara,Jesus,Dolphin,Wiring problems,38.0,004788
4789.0,Gael Henrique,Fogaça,Dolphin,Battery degradation,31.0,004789
4790.0,Luiz Felipe,da Mata,Yuan,Battery degradation,22.0,004790
4791.0,Benicio,Martins,Seal,Overheating of battery,14.0,004791
4792.0,Sophie,Nascimento,Dolphin,Electrical system faults,27.0,004792
4793.0,Allana,Cardoso,Dolphin,Suspension problems,37.0,004793
4794.0,Maria Liz,Farias,Han,Electric motor failure,42.0,004794
4795.0,Kaique,Cunha,Dolphin,Fluid top-up,7.0,004795
4796.0,Felipe,Martins,Tan,Overheating of battery,32.0,004796
4797.0,Kamilly,Camargo,Seal,Overheating of battery,32.0,004797
4798.0,Kevin,Carvalho,Seal,Battery degradation,35.0,004798
4799.0,Diego,Pinto,Dolphin,Overheating of battery,33.0,004799
4800.0,Cauã,Câmara,Yuan,Cooling system issues,41.0,004800
4801.0,Daniel,Nunes,Yuan,Electric motor failure,20.0,004801
4802.0,Raquel,Nogueira,Yuan,Charging issues,28.0,004802
4803.0,Milena,Silva,Dolphin,Tire replacement,23.0,004803
4804.0,Murilo,Novais,Dolphin,Electric motor failure,14.0,004804
4805.0,Diogo,Machado,Dolphin,Regenerative braking issues,26.0,004805
4806.0,Maria Sophia,Macedo,Dolphin,Suspension problems,29.0,004806
4807.0,Ana Beatriz,Leão,Dolphin,Charging issues,5.0,004807
4808.0,Hadassa,Duarte,Dolphin,Range anxiety,15.0,004808
4809.0,Gael Henrique,Almeida,Dolphin,Electrical system faults,10.0,004809
4810.0,Camila,Peixoto,Dolphin,Software glitches,13.0,004810
4811.0,Isaque,Machado,Dolphin,Battery management system failure,17.0,004811
4812.0,Maria Flor,Azevedo,Dolphin,Cooling system issues,8.0,004812
4813.0,Lucas,Moura,Tan,Range anxiety,24.0,004813
4814.0,Maria,Duarte,Dolphin,Charging issues,20.0,004814
4815.0,Ana Júlia,Peixoto,Dolphin,Windshield replacement,13.0,004815
4816.0,Jade,Oliveira,Han,Electrical system faults,37.0,004816
4817.0,Oliver,Ramos,Dolphin,Charging issues,45.0,004817
4818.0,Luara,Barros,Dolphin,Brake system maintenance,44.0,004818
4819.0,Maria Helena,Sá,Dolphin,Charging port issues,46.0,004819
4820.0,Bárbara,Rocha,Dolphin,Battery degradation,33.0,004820
4821.0,Yasmin,Costa,Dolphin,Wiring problems,13.0,004821
4822.0,Marcos Vinicius,da Costa,Tan,Battery management system failure,15.0,004822
4823.0,Sarah,Marques,Dolphin,Battery management system failure,36.0,004823
4824.0,Júlia,da Mata,Yuan,Cabin filter replacement,42.0,004824
4825.0,Helena,Farias,Dolphin,Electric motor failure,13.0,004825
4826.0,Larissa,Guerra,Yuan,Overheating of battery,12.0,004826
4827.0,Ayla,Lopes,Dolphin,Charging port issues,39.0,004827
4828.0,Kevin,Moraes,Han,Software glitches,14.0,004828
4829.0,Henry Gabriel,Alves,Dolphin,Electric motor failure,20.0,004829
4830.0,Sara,Farias,Dolphin,Regenerative braking issues,25.0,004830
4831.0,Nathan,Monteiro,Dolphin,Battery degradation,3.0,004831
4832.0,Lorenzo,Cassiano,Yuan,Charging issues,34.0,004832
4833.0,Rafaela,Silva,Dolphin,Battery management system failure,31.0,004833
4834.0,Clara,da Luz,Dolphin,Regenerative braking issues,1.0,004834
4835.0,Mariana,Macedo,Tan,Charging issues,3.0,004835
4836.0,Letícia,Oliveira,Dolphin,Windshield replacement,42.0,004836
4837.0,Nathan,Dias,Dolphin,Suspension problems,46.0,004837
4838.0,Ana Cecília,Mendonça,Tan,Range anxiety,16.0,004838
4839.0,Sara,Cardoso,Dolphin,Cabin filter replacement,10.0,004839
4840.0,Marcos Vinicius,Viana,Dolphin,Software glitches,41.0,004840
4841.0,Ryan,Siqueira,Han,Inverter problems,19.0,004841
4842.0,Eloah,Camargo,Dolphin,Range anxiety,16.0,004842
4843.0,Vicente,da Cruz,Yuan,Charging issues,5.0,004843
4844.0,Cauê,Rios,Yuan,Battery degradation,16.0,004844
4845.0,Olívia,Barbosa,Dolphin,Battery degradation,21.0,004845
4846.0,José Pedro,da Rosa,Dolphin,Electric motor failure,27.0,004846
4847.0,Anthony Gabriel,Sousa,Dolphin,Cooling system issues,23.0,004847
4848.0,Isadora,Leão,Dolphin,Vehicle control system failures,31.0,004848
4849.0,Kamilly,Novais,Dolphin,Inverter problems,8.0,004849
4850.0,Melissa,Souza,Yuan,Regenerative braking issues,37.0,004850
4851.0,Ísis,Freitas,Dolphin,Battery degradation,4.0,004851
4852.0,Marcos Vinicius,da Cruz,Dolphin,Battery management system failure,12.0,004852
4853.0,Matteo,Nunes,Dolphin,Charging issues,24.0,004853
4854.0,Pedro Henrique,Azevedo,Dolphin,Tire replacement,10.0,004854
4855.0,Benício,Sá,Dolphin,Electric motor failure,9.0,004855
4856.0,Rodrigo,Souza,Dolphin,Battery degradation,19.0,004856
4857.0,Ryan,Carvalho,Yuan,Charging issues,38.0,004857
4858.0,Yuri,Barbosa,Dolphin,Regenerative braking issues,11.0,004858
4859.0,Levi,Ramos,Dolphin,Battery degradation,31.0,004859
4860.0,Maria Cecília,Pinto,Dolphin,Battery degradation,16.0,004860
4861.0,Thomas,Correia,Dolphin,Brake system maintenance,34.0,004861
4862.0,Alexandre,Ramos,Tan,Charging issues,24.0,004862
4863.0,Manuella,Rocha,Dolphin,Wiring problems,13.0,004863
