dealerOrderId,dealerId,dealerOrderNo,createBy,createName,updateBy,updateName,repairType,orderStatus,orderCreateDate,orderLastBalanceDate,vin,custName,custEmail,deliverer,delivererMobile,powerMileage,totalMileage,createClaimFlag,claimNo,activityFlag,activityCode,troubleDesc,deliverProblem,checkResult,isSecstore,secstoreId
008433,000014,81.0,9999999999,Name,9999999988,Name,Non-Warranty,Completed,2024-05-20,2024-05-25,PXF-8K26,Maria Eduarda Correia,Correia.Maria Eduarda@uol.com.br,Benjamim Almeida,+55 (061) 2770 2598,12834.0,71726.0,Y,460e50be-131e-4485-b5c2-60bd5b1eff09,Y,726f59c4-ae99-4672-8b6c-47d650550448,Suspension problems,,,N,
008434,000021,93.0,9999999999,Name,9999999988,Name,Non-Warranty,In Progress,2024-02-04,2024-06-12,TIH-2S09,Ana Cecília Porto,Porto.Ana Cecília@@outlook.com,Thiago Lopes,+55 (031) 5824-5351,43551.0,59077.0,Y,8c42d073-7b26-4cc1-ae74-854cac8c2b8a,Y,a04add1f-b253-4033-b3ab-697f5064a05d,Regenerative braking issues,,,N,
008435,000017,93.0,9999999999,Name,9999999988,Name,Non-Warranty,Completed,2024-06-22,2024-06-24,GPJ-4G94,Maria Julia Leão,Leão.Maria Julia@@yahoo.com.br,Sra. Elisa Silveira,+55 (011) 7743 8150,22091.0,80059.0,Y,c2ce12d2-0f31-4d53-9299-2d9dc99fb2ef,N,,Suspension problems,,,Y,9ec4e6b2-c87f-4d8f-9ff4-02d4782f3154
008436,000047,94.0,9999999999,Name,9999999988,Name,Non-Warranty,Completed,2024-05-28,2024-06-15,QJJ-7A64,Bernardo Macedo,Macedo.Bernardo@@gmail.com,Hellena Oliveira,+55 51 2403 7690,22200.0,8876.0,N,,Y,397afa8d-e375-43a6-84d1-72a8f27278c7,Climate control system issues,,,N,
008437,000046,30.0,9999999999,Name,9999999988,Name,Non-Warranty,Pending,2024-02-25,2024-03-18,YIF-0F70,Luna Leão,Leão.Luna@uol.com.br,Eduardo Novaes,+55 (011) 5195 4455,44761.0,71222.0,Y,a55cc863-98bf-4e8c-96eb-421830583d9e,Y,ac5ad6cb-c27d-4e90-b4c1-d4c2237d84c2,Suspension problems,,,N,
008438,000022,64.0,9999999999,Name,9999999988,Name,Non-Warranty,Pending,2024-06-23,2024-06-24,XGJ-8W34,João Gabriel Sousa,Sousa.João Gabriel@uol.com.br,Erick Rezende,0800-041-0886,43101.0,96275.0,Y,b1a75bfc-5325-4eab-8420-0add80dbf3e8,N,,Connectivity issues,,,Y,a7c99c39-ddf3-4d30-8819-53d86a8d2154
008439,000005,27.0,9999999999,Name,9999999988,Name,Non-Warranty,In Progress,2024-07-18,2024-07-22,KHO-1E45,Beatriz Machado,Machado.Beatriz@@yahoo.com.br,Fernanda Souza,+55 (084) 3523 0692,47243.0,72631.0,N,,N,,Suspension problems,,,Y,d971a0ba-75df-4701-a79a-90371def782d
008440,000011,64.0,9999999999,Name,9999999988,Name,Non-Warranty,Completed,2024-01-22,2024-02-15,MNW-2M52,Maria Júlia da Cunha,da Cunha.Maria Júlia@@gmail.com,Davi Luiz Moraes,84 5663 7708,19199.0,61665.0,Y,65adabe5-b6f2-44ea-9cc7-2ba35ba67c57,Y,7b6c9355-481f-4a53-a1f5-2d8f59248bd1,Suspension problems,,,N,
008441,000047,114.0,9999999999,Name,9999999988,Name,Warranty,Completed,2024-06-23,2024-06-26,EEB-3N85,Mateus Ribeiro,Ribeiro.Mateus@@yahoo.com.br,Ana Liz Oliveira,0300 740 4888,35856.0,36355.0,Y,045053a7-6609-4b69-a9c0-5d7f853b8f43,Y,552e9d54-2179-40fe-9f76-84e1955dc5a3,Inconsistent charging,,,Y,f246e1b2-90a9-4ddd-99b4-2883bbb8714f
008442,000008,54.0,9999999999,Name,9999999988,Name,Warranty,Pending,2024-05-22,2024-06-11,QHJ-1N22,Francisco Cardoso,Cardoso.Francisco@uol.com.br,Olivia da Luz,71 8154-1200,45646.0,39568.0,N,,Y,ea068ab2-0781-4e1e-b02f-c51f1ba26c79,Battery degradation,,,N,
008443,000047,112.0,9999999999,Name,9999999988,Name,Non-Warranty,Pending,2024-03-13,2024-07-02,JVT-2L09,Cauê Vieira,Vieira.Cauê@@outlook.com,Mathias Alves,+55 41 6187-8972,20346.0,129.0,N,,N,,Inverter problems,,,N,
008444,000041,108.0,9999999999,Name,9999999988,Name,Warranty,In Progress,2024-02-27,2024-03-12,RJE-2S07,Laís da Mota,da Mota.Laís@@outlook.com,Emanuel Macedo,+55 51 9628 7989,26239.0,35944.0,N,,N,,Regenerative braking issues,,,Y,c07ff816-6ac2-4b99-ac00-0835f0abf150
008445,000037,57.0,9999999999,Name,9999999988,Name,Warranty,Completed,2024-04-13,2024-07-15,ZOH-3N91,Ravy Leão,Leão.Ravy@@yahoo.com.br,Liz da Cunha,21 0115 0603,33198.0,58523.0,N,,N,,Inconsistent charging,,,Y,b9d4b7bd-f1cd-4c22-93fe-4d756fa5df29
008446,000032,69.0,9999999999,Name,9999999988,Name,Warranty,Pending,2024-06-28,2024-07-05,YAK-1O99,Otto Costela,Costela.Otto@@gmail.com,Thales Araújo,41 6658-0387,15904.0,68213.0,Y,a32bd12a-3453-4952-998c-d53a854b804b,Y,7c777f3c-8065-4273-87e0-1ed5ea8a47d7,Brake system maintenance,,,Y,653da82e-130f-4ae0-86be-94da93d9b4cd
008447,000022,55.0,9999999999,Name,9999999988,Name,Non-Warranty,Pending,2024-05-24,2024-07-04,DQN-6P16,Rafael Melo,Melo.Rafael@uol.com.br,Renan Barros,+55 71 2014-4083,11132.0,70328.0,N,,Y,c1193118-307d-476c-9815-e242d430cb80,Charging port issues,,,N,
008448,000044,85.0,9999999999,Name,9999999988,Name,Non-Warranty,In Progress,2024-03-07,2024-05-06,TKN-2I88,Giovanna Pereira,Pereira.Giovanna@@yahoo.com.br,Júlia Nogueira,+55 61 3454-7986,2300.0,78742.0,N,,Y,24243af2-ee63-4a3f-b4d8-56ebd485f7c1,Battery management system failure,,,Y,37633042-a92a-4207-aa95-ecc1ba17d4d0
008449,000010,24.0,9999999999,Name,9999999988,Name,Warranty,In Progress,2024-02-24,2024-06-15,STO-2U86,Théo Abreu,Abreu.Théo@@outlook.com,Mariah Sales,31 5657 1081,23172.0,60553.0,Y,7e6c4f5b-a93e-44ac-b1d6-c65109224054,N,,Suspension problems,,,N,
008450,000004,38.0,9999999999,Name,9999999988,Name,Non-Warranty,Pending,2024-03-24,2024-06-27,KPS-3F36,Caio Correia,Correia.Caio@@yahoo.com.br,Clarice Dias,71 3365 1966,25867.0,1280.0,N,,N,,Inverter problems,,,Y,7faccf26-76c1-4a8f-86b9-815993b7a111
008451,000019,48.0,9999999999,Name,9999999988,Name,Warranty,In Progress,2024-02-03,2024-07-08,VWB-4S22,Pedro Caldeira,Caldeira.Pedro@@outlook.com,Arthur Pereira,+55 (061) 9643 0793,14802.0,67267.0,Y,b3b54960-5854-48ee-8468-d411026956bc,Y,e9a1cd8f-392b-41a9-a08c-ba9121698192,Wiring problems,,,Y,5b52cc24-2c52-46ac-8a0b-6ee5133124d4
008452,000005,113.0,9999999999,Name,9999999988,Name,Warranty,In Progress,2024-07-25,2024-07-25,KIZ-2G82,Vitor Oliveira,Oliveira.Vitor@uol.com.br,Laura Siqueira,+55 41 9465 1802,23859.0,76385.0,N,,Y,e3dd8d12-3572-4f7e-9f9d-771627145422,Suspension problems,,,N,
008453,000047,100.0,9999999999,Name,9999999988,Name,Non-Warranty,Completed,2024-07-17,2024-07-23,YMG-2D82,João Gabriel Rezende,Rezende.João Gabriel@uol.com.br,Dr. Benjamim Pires,+55 (084) 0496-0293,4355.0,63892.0,Y,757f4715-b8b8-46c2-abbe-c7f694fa57a4,N,,Overheating of battery,,,Y,6fdaac9d-b8f5-428d-a205-3142eb8e6b47
008454,000008,24.0,9999999999,Name,9999999988,Name,Non-Warranty,Pending,2024-02-15,2024-06-19,VUG-4Y47,Vitor Hugo Moreira,Moreira.Vitor Hugo@@outlook.com,Noah Novaes,+55 41 7827 6670,39596.0,72329.0,Y,90ca87f2-fd6c-4026-b898-08d1a426c282,N,,Battery overheating,,,N,
008455,000019,33.0,9999999999,Name,9999999988,Name,Warranty,Pending,2024-05-31,2024-07-19,UBD-7B49,Vinicius Carvalho,Carvalho.Vinicius@@gmail.com,Liz Sá,(084) 7190 4038,40283.0,34769.0,Y,d505a1c4-ea16-498e-86f9-bff84a630c30,Y,09116cca-6496-47f6-9070-ab38519f5040,Battery management system failure,,,Y,db055728-d285-4951-8f79-0254b67feb23
008456,000016,47.0,9999999999,Name,9999999988,Name,Non-Warranty,In Progress,2024-06-08,2024-06-15,GCF-3H98,Luiz Henrique Peixoto,Peixoto.Luiz Henrique@@outlook.com,Cauê Novais,+55 41 1466 8284,11441.0,66133.0,N,,N,,Battery management system failure,,,Y,cf5bc576-8000-449b-abe6-eea05556fb2f
008457,000040,113.0,9999999999,Name,9999999988,Name,Warranty,Pending,2024-02-19,2024-06-23,PVN-9K46,Ayla Sales,Sales.Ayla@@yahoo.com.br,Gabrielly Almeida,(061) 8033-4649,5024.0,41587.0,Y,aaf79cdc-a0e3-49e9-9fd0-7081d67004b5,N,,Electrical system faults,,,Y,65f20b6f-080c-47e9-a87a-92592f8518a5
008458,000034,56.0,9999999999,Name,9999999988,Name,Non-Warranty,In Progress,2024-04-01,2024-07-22,XCV-5L15,Bella Cavalcante,Cavalcante.Bella@@yahoo.com.br,Maria Helena Cassiano,+55 84 7193 5348,24984.0,39234.0,N,,Y,e00582b0-c93f-4d3f-9f94-20bbafa168e4,Suspension problems,,,Y,f44b5537-1861-4be5-94b9-f0494cc53ddc
008459,000016,76.0,9999999999,Name,9999999988,Name,Warranty,Completed,2024-05-13,2024-06-02,YEM-0G92,Emilly Mendonça,Mendonça.Emilly@uol.com.br,Renan Costa,(041) 3777 2765,8782.0,5842.0,N,,Y,13afdc95-0f51-4771-87ec-6d1cbbffb404,Electric motor failure,,,Y,2516d5f4-0cc7-4070-90b9-a2116a1094c0
008460,000013,29.0,9999999999,Name,9999999988,Name,Non-Warranty,Completed,2024-06-10,2024-06-25,XDF-0Z19,Alana Pacheco,Pacheco.Alana@@gmail.com,Luiz Henrique da Costa,(084) 1018-8284,43444.0,49990.0,Y,e6cc4d22-4d7b-4f4e-adc6-b2660b255ef7,N,,Suspension problems,,,Y,fb2ddf88-91d4-4f79-9388-f607937bc1d1
008461,000035,86.0,9999999999,Name,9999999988,Name,Warranty,Pending,2024-03-24,2024-06-14,NWN-2K16,Ester da Paz,da Paz.Ester@uol.com.br,Dr. João Pinto,+55 51 2710 5482,32502.0,77263.0,Y,264b0dcd-d65e-4b8d-87c1-1005299f395b,Y,c614f0c8-46e2-438c-b1a0-f2ce331f7dbf,Battery management system failure,,,N,
008462,000043,61.0,9999999999,Name,9999999988,Name,Non-Warranty,Completed,2024-07-22,2024-07-25,BLS-6L27,Ana Nogueira,Nogueira.Ana@@yahoo.com.br,Eloá Abreu,84 1655-9768,1773.0,2044.0,N,,Y,e048de31-94f5-476f-9c90-c3483b9ae62c,Climate control system issues,,,Y,1e81adeb-fe9e-4d7f-ad55-2e744cba7f6d
008463,000025,37.0,9999999999,Name,9999999988,Name,Warranty,In Progress,2024-02-11,2024-06-25,XCA-9Y96,Sofia Silveira,Silveira.Sofia@uol.com.br,Dr. Benício Freitas,71 0027-0119,3558.0,68892.0,Y,943efd9a-27b9-4b66-9fb9-76baf1f1ffe2,Y,221c08a2-12db-4550-a21f-1ed7d4d2af40,Battery degradation,,,Y,1fad0dd2-aa02-43ea-857a-2c33cdc6c7e7
008464,000013,34.0,9999999999,Name,9999999988,Name,Warranty,Pending,2024-05-30,2024-07-11,UJU-4M08,Josué Farias,Farias.Josué@uol.com.br,Aurora Pinto,+55 (011) 9943-8579,35024.0,50117.0,N,,Y,83240a51-41ff-4e76-ad05-4fae5c66e891,Suspension problems,,,N,
008465,000007,91.0,9999999999,Name,9999999988,Name,Warranty,In Progress,2024-04-27,2024-05-28,OCI-1W57,Carlos Eduardo Pinto,Pinto.Carlos Eduardo@@gmail.com,Amanda Porto,0800 976 7820,1874.0,75003.0,Y,d01294ea-1432-4565-8891-65d9f14b06d4,N,,Fluid top-up,,,Y,f8d4f01b-60d5-4381-a5d6-62c15b3f4634
008466,000005,38.0,9999999999,Name,9999999988,Name,Non-Warranty,Pending,2024-06-26,2024-07-07,KVK-0L43,Lucas da Mota,da Mota.Lucas@uol.com.br,Sr. Pedro Miguel Rocha,+55 (011) 8203 9271,47253.0,78081.0,N,,N,,Suspension problems,,,Y,8fbb0791-b4e6-42ad-84a2-5ca89659f96d
008467,000044,98.0,9999999999,Name,9999999988,Name,Warranty,In Progress,2024-07-25,2024-07-25,PFM-8S18,Stephany Moreira,Moreira.Stephany@@gmail.com,Júlia Cardoso,0500-759-4986,10431.0,87871.0,Y,d110fb7b-e249-414e-8798-71f8224c4b9f,N,,Tire replacement,,,N,
008468,000024,20.0,9999999999,Name,9999999988,Name,Non-Warranty,Completed,2024-05-17,2024-06-23,CTN-6H74,Apollo Pimenta,Pimenta.Apollo@@gmail.com,Léo Martins,81 9665 3696,12328.0,19166.0,N,,Y,e38ef179-5b53-4851-bd24-803364e7e39e,Overheating of battery,,,N,
008469,000007,48.0,9999999999,Name,9999999988,Name,Warranty,Completed,2024-07-21,2024-07-21,EPE-6E89,Agatha Gonçalves,Gonçalves.Agatha@@outlook.com,Ana Liz Martins,21 7822-5574,7432.0,11512.0,N,,Y,ef60d625-2d5d-4f55-ba6d-e7b49fe6ceae,Windshield replacement,,,Y,5c2a95d6-b80a-491a-aa77-8dc13ac7a421
008470,000005,40.0,9999999999,Name,9999999988,Name,Warranty,Completed,2024-07-21,2024-07-25,BAP-7L43,Augusto Pinto,Pinto.Augusto@@yahoo.com.br,Vitor Moura,+55 (011) 1612-4411,48505.0,59830.0,Y,9370cbb3-0df5-4028-986c-c6ae92456abe,Y,3c435b92-25ad-47fe-b0ef-df387fd703ac,Suspension problems,,,Y,ba65c712-e59c-4fe6-bb35-d00a23e422e7
008471,000045,62.0,9999999999,Name,9999999988,Name,Non-Warranty,Pending,2024-01-31,2024-06-06,YXZ-6I98,João Vitor Aragão,Aragão.João Vitor@@outlook.com,Ana Clara Mendonça,+55 61 0079-9272,29389.0,50865.0,Y,3050e71f-2bdd-4730-89fc-35f90d6cfc70,N,,Battery overheating,,,N,
008472,000006,112.0,9999999999,Name,9999999988,Name,Warranty,In Progress,2024-06-04,2024-06-06,AWD-0U03,Josué Viana,Viana.Josué@@outlook.com,Liz Cassiano,+55 (031) 2694 9113,34524.0,48277.0,Y,1ced09cb-3fa4-4351-8b30-8fc221662fb8,Y,4b0ec581-5d36-46c6-ba48-884e4f698f77,Overheating of battery,,,Y,ae07452d-6302-41a7-969c-107bebcc89d2
008473,000023,70.0,9999999999,Name,9999999988,Name,Non-Warranty,Pending,2024-04-11,2024-06-26,PLU-2D43,Rhavi das Neves,das Neves.Rhavi@@outlook.com,Clara Souza,(071) 4614 5811,4493.0,72800.0,Y,1a1995ef-4f5a-4f23-bce0-50d8f4da9fce,Y,130f9f23-0c7c-44fc-a19e-87131771e7c2,Inconsistent charging,,,Y,54bdd6d7-6435-4fa5-b4d6-e477bc59643e
008474,000025,61.0,9999999999,Name,9999999988,Name,Non-Warranty,Completed,2024-03-06,2024-03-12,LGL-6I43,Josué Pires,Pires.Josué@uol.com.br,Milena Silva,+55 (071) 9635-5315,5275.0,87151.0,Y,c708d9fb-2a83-41a6-bb21-a70abcdd9c72,Y,dd5f5f0f-1fa1-44b5-a752-47625d78b583,Inconsistent charging,,,Y,dbee098c-d565-4379-baad-90059475e161
008475,000024,78.0,9999999999,Name,9999999988,Name,Warranty,Pending,2024-04-03,2024-07-09,NVJ-2U53,Ryan Silveira,Silveira.Ryan@@outlook.com,Guilherme Carvalho,+55 (071) 2388 0314,6065.0,7133.0,N,,N,,Windshield replacement,,,Y,f2da35df-4829-48dc-a4d9-0e2fd8884700
008476,000040,32.0,9999999999,Name,9999999988,Name,Non-Warranty,Completed,2024-05-05,2024-07-03,GSY-4I30,Mathias Castro,Castro.Mathias@@gmail.com,Guilherme Câmara,81 9605-4559,19442.0,46797.0,N,,N,,Suspension problems,,,N,
008477,000026,20.0,9999999999,Name,9999999988,Name,Warranty,In Progress,2024-05-25,2024-06-19,XMW-4F33,Alexia Gonçalves,Gonçalves.Alexia@uol.com.br,Vitor Gabriel da Mota,61 5361 7332,17661.0,30430.0,N,,N,,Software glitches,,,N,
008478,000046,100.0,9999999999,Name,9999999988,Name,Warranty,In Progress,2024-03-27,2024-04-10,JZT-1R51,Ana Laura Novais,Novais.Ana Laura@@yahoo.com.br,Danilo Correia,+55 84 5341 1237,19281.0,20483.0,N,,Y,34a8824b-e610-4a08-be54-aaf7d741dc57,Electrical system faults,,,Y,5044fa54-e3b2-4555-add5-651aef9858cb
008479,000047,116.0,9999999999,Name,9999999988,Name,Warranty,Pending,2024-04-06,2024-06-15,DDL-6J40,Isis Cavalcanti,Cavalcanti.Isis@@outlook.com,Maria Isis Fonseca,+55 41 9293-9287,16553.0,86110.0,Y,855aa573-5396-438f-896b-af54f4569890,N,,Range anxiety,,,N,
008480,000026,50.0,9999999999,Name,9999999988,Name,Non-Warranty,In Progress,2024-07-25,2024-07-25,ZZC-6B94,Cecilia Carvalho,Carvalho.Cecilia@@yahoo.com.br,Sophie Farias,21 8010 5558,33243.0,93956.0,Y,b15b407f-e259-435e-9ccf-390d3b60703e,Y,44f99229-c9d4-4171-9330-7db7ef7efd08,Electrical system faults,,,N,
008481,000040,38.0,9999999999,Name,9999999988,Name,Non-Warranty,Completed,2024-03-08,2024-05-06,ORZ-5J67,Catarina Pimenta,Pimenta.Catarina@uol.com.br,Yago Peixoto,+55 71 4996-0489,40539.0,29254.0,Y,978f4e6a-3ddb-4783-8bfa-8edcca7a2203,N,,Inconsistent charging,,,N,
008482,000034,55.0,9999999999,Name,9999999988,Name,Warranty,In Progress,2024-03-21,2024-04-20,ICH-1M95,João Pedro da Rosa,da Rosa.João Pedro@@outlook.com,Pedro Miguel Moreira,0800 530 7869,44506.0,58166.0,N,,Y,8fc0e017-0753-4a99-907c-8334ad60db9d,Inconsistent charging,,,N,
008483,000025,58.0,9999999999,Name,9999999988,Name,Non-Warranty,Completed,2024-04-25,2024-06-27,RMB-7N97,Marina Mendonça,Mendonça.Marina@uol.com.br,Ana Júlia Santos,51 8043 8874,11579.0,85211.0,Y,34f83b4d-3dfc-44e9-b054-db52733f864e,Y,2b4af3b9-9062-4167-b3c8-b798226eee81,Suspension problems,,,N,
008484,000005,69.0,9999999999,Name,9999999988,Name,Non-Warranty,In Progress,2024-03-12,2024-07-06,XFK-2B87,Isaque Pinto,Pinto.Isaque@@gmail.com,Sofia Ferreira,71 9036-0557,15788.0,18204.0,N,,Y,58575492-56b0-4243-b761-a4d454ca0a94,Charging issues,,,N,
008485,000017,91.0,9999999999,Name,9999999988,Name,Non-Warranty,Completed,2024-07-17,2024-07-22,XGD-9V78,Isaque Correia,Correia.Isaque@@gmail.com,Matheus Freitas,+55 (041) 1390 0830,20397.0,39763.0,Y,3bf5bf25-4a17-4e9d-ab43-d21d17955a73,Y,d62b5c94-9eea-4fc2-9c07-dd7bf7f67cf6,Tire replacement,,,N,
008486,000011,104.0,9999999999,Name,9999999988,Name,Non-Warranty,In Progress,2024-05-03,2024-07-15,ISE-3B57,Jade Ribeiro,Ribeiro.Jade@@yahoo.com.br,Srta. Ana Julia Vasconcelos,+55 51 2671 0150,8252.0,63236.0,N,,N,,Suspension problems,,,N,
008487,000012,68.0,9999999999,Name,9999999988,Name,Warranty,In Progress,2024-07-17,2024-07-22,JAW-5U61,Luiz Felipe Cassiano,Cassiano.Luiz Felipe@@outlook.com,Dra. Clarice Leão,0300 503 5020,34950.0,3148.0,Y,44a78fc1-60e0-4fb6-99ea-1bf6575722d4,Y,91d53fe0-27d1-4eaf-8e8a-39e8f45de180,Battery degradation,,,Y,82de4f52-9b29-42e3-8b2e-074a80e59001
008488,000020,107.0,9999999999,Name,9999999988,Name,Non-Warranty,Completed,2024-06-19,2024-06-29,AXL-8L71,Enzo Moura,Moura.Enzo@@outlook.com,Vinícius Cardoso,+55 (084) 7861 5134,10804.0,72980.0,Y,4d4c9a95-21c1-455e-96f6-6c93ecb5d6a9,N,,Inconsistent charging,,,Y,8e0a61eb-2887-4fef-9ad0-d01ff26a82e4
008489,000011,54.0,9999999999,Name,9999999988,Name,Non-Warranty,Pending,2024-05-14,2024-05-31,PGQ-6F49,Renan Viana,Viana.Renan@uol.com.br,Arthur Miguel Novaes,(071) 3177 9096,2807.0,50461.0,N,,N,,Inconsistent charging,,,N,
008490,000048,43.0,9999999999,Name,9999999988,Name,Warranty,Completed,2024-05-04,2024-07-08,EZV-7Q28,Maria Isis Pimenta,Pimenta.Maria Isis@@yahoo.com.br,Ana Laura Aparecida,(011) 4456-1079,38327.0,27243.0,Y,03cf0f46-a336-4272-bf17-65db4e903d42,N,,Suspension problems,,,N,
008491,000001,105.0,9999999999,Name,9999999988,Name,Non-Warranty,In Progress,2024-03-25,2024-04-20,TKO-1D20,Pietro da Cruz,da Cruz.Pietro@@gmail.com,Júlia Costa,11 3077-2773,27416.0,69756.0,Y,c7d1cb8f-e3b1-49b1-b49f-58ccf2ce2171,N,,Inconsistent charging,,,Y,2278a117-14cb-45ac-aeb4-e9eac9f43643
008492,000025,101.0,9999999999,Name,9999999988,Name,Non-Warranty,Pending,2024-06-01,2024-07-09,MJY-9M88,Ágatha da Cunha,da Cunha.Ágatha@uol.com.br,José Pedro Cavalcanti,+55 (061) 6680-4415,36639.0,91235.0,Y,1c2a77b8-975c-41c2-bfd1-6ce435ed7686,N,,Suspension problems,,,N,
008493,000012,50.0,9999999999,Name,9999999988,Name,Non-Warranty,In Progress,2024-01-16,2024-03-13,TON-1S87,Vitória Nunes,Nunes.Vitória@@gmail.com,Dra. Sara Pereira,+55 81 1914 7211,47461.0,3237.0,Y,26bcef94-9b54-4814-a5b8-a1d37f02314c,N,,Charging port issues,,,N,
008494,000003,38.0,9999999999,Name,9999999988,Name,Non-Warranty,Completed,2024-02-13,2024-02-20,GEX-4O66,José Miguel Fernandes,Fernandes.José Miguel@@outlook.com,Henry Gabriel Rocha,0800 161 8906,23015.0,24276.0,Y,11cfa8bd-c775-46c0-9260-60c344574614,Y,c55bd9b5-52fd-4fa8-9b1c-141641240344,Inconsistent charging,,,Y,9ac9d7ad-6ac0-496c-a2c1-e70d191ebf1f
008495,000018,58.0,9999999999,Name,9999999988,Name,Warranty,Completed,2024-01-18,2024-01-26,EWS-2E63,Thomas Borges,Borges.Thomas@@outlook.com,Maria Flor Porto,+55 84 7246-3421,32623.0,14302.0,N,,Y,1d74b3df-cadb-466a-8474-73c2cde7077d,Brake system maintenance,,,Y,b45bf921-f834-4966-9590-643e12e61b3b
008496,000027,78.0,9999999999,Name,9999999988,Name,Warranty,Completed,2024-02-29,2024-06-11,CTS-0D08,Bianca Viana,Viana.Bianca@@yahoo.com.br,Sr. Paulo Campos,+55 11 4375 9590,15404.0,18973.0,Y,df3f9f69-e5d2-41f6-82aa-1f52b9813f35,N,,Software glitches,,,Y,a4cdee9a-2687-42d4-b21e-d5ace7dc5529
008497,000014,78.0,9999999999,Name,9999999988,Name,Non-Warranty,Pending,2024-04-14,2024-04-24,PMN-3Z10,Maria Isis Pinto,Pinto.Maria Isis@uol.com.br,Sophia da Luz,21 6014-6641,15408.0,96590.0,Y,b8b972aa-a11f-4b72-8bb8-17e7a56c98e3,Y,3c3dcff7-8c4c-4c17-89f4-16e389e48e23,Suspension problems,,,Y,76899501-2456-4c66-8c49-1ede4e6f8e69
008498,000023,51.0,9999999999,Name,9999999988,Name,Warranty,Pending,2024-05-12,2024-05-24,BIR-5P67,Benjamin Cassiano,Cassiano.Benjamin@@yahoo.com.br,Lorena Marques,+55 31 0690 1243,44200.0,62839.0,N,,Y,7a3dc0d2-f901-4698-9776-bc5bbfe9d263,Inconsistent charging,,,N,
008499,000050,47.0,9999999999,Name,9999999988,Name,Warranty,Pending,2024-03-05,2024-07-17,UOJ-1Z42,Juliana Souza,Souza.Juliana@uol.com.br,Dr. Benjamim Aragão,0300-226-8145,3956.0,21189.0,N,,N,,Inconsistent charging,,,Y,b5fd62b7-65bf-4e7e-aa7f-df52bbd40667
008500,000042,46.0,9999999999,Name,9999999988,Name,Non-Warranty,In Progress,2024-03-22,2024-04-25,QHB-4Q55,Luna Freitas,Freitas.Luna@uol.com.br,André Camargo,(061) 6338-9328,11563.0,53481.0,Y,c2ebe4fd-b209-4aad-8a31-6b251b6cc8a2,N,,Wiring problems,,,N,
008501,000047,79.0,9999999999,Name,9999999988,Name,Warranty,In Progress,2024-02-13,2024-05-21,DLQ-7B50,Isabela Viana,Viana.Isabela@@gmail.com,Luiz Felipe Machado,84 3600-9054,3447.0,21795.0,N,,Y,7feb29a4-3bfe-470c-8d1f-334f2a16e210,Battery overheating,,,N,
008502,000012,20.0,9999999999,Name,9999999988,Name,Warranty,Completed,2024-05-19,2024-06-21,DZK-2H23,Caleb Pinto,Pinto.Caleb@@gmail.com,Dr. Gabriel Moraes,+55 (041) 4435 8360,33763.0,23923.0,N,,N,,Suspension problems,,,N,
008503,000011,102.0,9999999999,Name,9999999988,Name,Warranty,In Progress,2024-01-25,2024-03-03,HAL-3R54,Elisa Ramos,Ramos.Elisa@@yahoo.com.br,Srta. Maria Julia Montenegro,+55 (071) 5607-7662,5438.0,79444.0,N,,N,,Inconsistent charging,,,N,
008504,000033,99.0,9999999999,Name,9999999988,Name,Non-Warranty,In Progress,2024-02-26,2024-03-23,WWU-8V48,Luiz Fernando das Neves,das Neves.Luiz Fernando@@gmail.com,Marcos Vinicius Peixoto,+55 (041) 0098-2238,38159.0,72112.0,N,,N,,Inconsistent charging,,,N,
008505,000021,91.0,9999999999,Name,9999999988,Name,Non-Warranty,Pending,2024-03-18,2024-07-17,TLF-1F35,Liz Monteiro,Monteiro.Liz@@gmail.com,Isis Pacheco,(051) 5329 2700,1621.0,22152.0,Y,c54c186a-09d0-4e9e-a57b-a5251e69a3db,Y,397b661b-d0c8-4a18-844a-98c5321bb018,Suspension problems,,,Y,2191d2f4-44da-4e80-a2dd-265af418154a
008506,000012,66.0,9999999999,Name,9999999988,Name,Non-Warranty,Completed,2024-03-22,2024-05-28,PGQ-5L52,Liam da Paz,da Paz.Liam@@yahoo.com.br,Lucas Gabriel Pereira,0800 590 3010,3097.0,86151.0,N,,N,,Wiring problems,,,Y,a36b62a2-59f4-45c9-87e7-99677229d9f2
008507,000041,26.0,9999999999,Name,9999999988,Name,Non-Warranty,Completed,2024-06-18,2024-06-25,DIS-1O61,Ísis da Mata,da Mata.Ísis@@gmail.com,Gabriela Aparecida,11 9336 6102,40306.0,47500.0,Y,3f651741-2c7e-45f8-a62c-45ab76cdcebf,Y,b1ded860-13b7-41ee-8baa-7d7a764cf198,Connectivity issues,,,N,
008508,000005,104.0,9999999999,Name,9999999988,Name,Non-Warranty,Pending,2024-05-19,2024-06-30,ZCZ-4B76,Eloá Marques,Marques.Eloá@@yahoo.com.br,Leandro Farias,41 1601 8683,27398.0,54365.0,N,,Y,e66f508e-e494-4ed5-88ce-304edad8193f,Windshield replacement,,,N,
008509,000041,20.0,9999999999,Name,9999999988,Name,Non-Warranty,Completed,2024-03-12,2024-04-27,VVX-2V29,Olivia Cassiano,Cassiano.Olivia@@yahoo.com.br,Brenda Siqueira,61 7482-4972,11283.0,58837.0,N,,Y,ebb6c1a0-136a-4bd4-bb5c-11c6fb5d0676,Suspension problems,,,Y,5f811062-80c4-4f85-8779-08111c8bbdaa
